id,depart,arrival,duration,waitingTime,timeLoss,routeLength,ai
546,1092.0,1488.0,396.0,299.0,366.55,725.33,results/tripinfo_ai.xml
633,1266.0,1489.0,223.0,114.0,165.25,1038.17,results/tripinfo_ai.xml
416,832.0,1496.0,664.0,557.0,632.93,864.27,results/tripinfo_ai.xml
653,1306.0,1498.0,192.0,112.0,148.64,831.66,results/tripinfo_ai.xml
741,1482.0,1498.0,16.0,0.0,8.51,172.64,results/tripinfo_ai.xml
550,1100.0,1499.0,399.0,275.0,350.99,1191.14,results/tripinfo_ai.xml
641,1282.0,1500.0,218.0,133.0,184.02,735.11,results/tripinfo_ai.xml
516,1032.0,1502.0,470.0,300.0,396.05,1707.72,results/tripinfo_ai.xml
566,1132.0,1502.0,370.0,291.0,337.51,624.79,results/tripinfo_ai.xml
587,1174.0,1502.0,328.0,213.0,275.44,1200.42,results/tripinfo_ai.xml
588,1176.0,1502.0,326.0,233.0,295.36,687.35,results/tripinfo_ai.xml
534,1207.0,1503.0,296.0,253.0,279.37,364.55,results/tripinfo_ai.xml
710,1420.0,1503.0,83.0,41.0,67.33,421.45,results/tripinfo_ai.xml
615,1230.0,1504.0,274.0,180.0,238.58,865.18,results/tripinfo_ai.xml
406,812.0,1505.0,693.0,573.0,643.36,1210.02,results/tripinfo_ai.xml
567,1134.0,1505.0,371.0,220.0,322.69,1244.08,results/tripinfo_ai.xml
591,1182.0,1505.0,323.0,190.0,264.59,1333.07,results/tripinfo_ai.xml
478,956.0,1508.0,552.0,398.0,489.61,1077.38,results/tripinfo_ai.xml
553,1110.0,1508.0,398.0,268.0,348.27,1070.19,results/tripinfo_ai.xml
623,1246.0,1523.0,277.0,178.0,239.46,887.64,results/tripinfo_ai.xml
652,1304.0,1525.0,221.0,115.0,180.51,924.13,results/tripinfo_ai.xml
677,1354.0,1526.0,172.0,88.0,134.07,834.18,results/tripinfo_ai.xml
569,1138.0,1529.0,391.0,248.0,334.45,1225.8,results/tripinfo_ai.xml
634,1268.0,1539.0,271.0,132.0,222.29,1275.84,results/tripinfo_ai.xml
694,1388.0,1539.0,151.0,91.0,126.89,558.75,results/tripinfo_ai.xml
717,1434.0,1539.0,105.0,40.0,85.41,572.26,results/tripinfo_ai.xml
673,1346.0,1542.0,196.0,96.0,161.28,820.04,results/tripinfo_ai.xml
755,1510.0,1542.0,32.0,12.0,24.35,133.96,results/tripinfo_ai.xml
719,1438.0,1546.0,108.0,20.0,57.64,833.21,results/tripinfo_ai.xml
724,1448.0,1546.0,98.0,16.0,68.86,806.72,results/tripinfo_ai.xml
661,1322.0,1547.0,225.0,141.0,187.61,715.67,results/tripinfo_ai.xml
643,1286.0,1549.0,263.0,202.0,238.78,484.05,results/tripinfo_ai.xml
679,1358.0,1550.0,192.0,132.0,157.92,491.81,results/tripinfo_ai.xml
676,1352.0,1551.0,199.0,124.0,171.38,652.83,results/tripinfo_ai.xml
614,1228.0,1552.0,324.0,194.0,284.54,1145.95,results/tripinfo_ai.xml
650,1302.0,1552.0,250.0,184.0,227.38,553.33,results/tripinfo_ai.xml
366,964.0,1553.0,589.0,443.0,546.12,1244.47,results/tripinfo_ai.xml
675,1350.0,1553.0,203.0,113.0,173.88,823.0,results/tripinfo_ai.xml
727,1459.0,1553.0,94.0,58.0,79.72,263.45,results/tripinfo_ai.xml
549,1149.0,1554.0,405.0,246.0,347.02,1430.46,results/tripinfo_ai.xml
773,1546.0,1554.0,8.0,0.0,5.31,60.75,results/tripinfo_ai.xml
649,1298.0,1556.0,258.0,151.0,207.94,990.86,results/tripinfo_ai.xml
663,1337.0,1557.0,220.0,137.0,175.5,848.19,results/tripinfo_ai.xml
622,1244.0,1559.0,315.0,167.0,253.19,1344.86,results/tripinfo_ai.xml
708,1416.0,1564.0,148.0,81.0,122.34,601.23,results/tripinfo_ai.xml
704,1451.0,1565.0,114.0,43.0,80.74,700.15,results/tripinfo_ai.xml
682,1364.0,1571.0,207.0,120.0,173.59,798.16,results/tripinfo_ai.xml
658,1316.0,1572.0,256.0,177.0,217.95,683.5,results/tripinfo_ai.xml
384,768.0,1573.0,805.0,689.0,778.72,691.5,results/tripinfo_ai.xml
627,1254.0,1574.0,320.0,201.0,269.88,1126.21,results/tripinfo_ai.xml
678,1356.0,1574.0,218.0,135.0,186.8,819.11,results/tripinfo_ai.xml
771,1542.0,1574.0,32.0,0.0,10.94,326.73,results/tripinfo_ai.xml
702,1404.0,1577.0,173.0,52.0,112.86,1473.5,results/tripinfo_ai.xml
695,1390.0,1579.0,189.0,103.0,156.69,878.24,results/tripinfo_ai.xml
786,1572.0,1579.0,7.0,0.0,4.94,50.3,results/tripinfo_ai.xml
604,1208.0,1585.0,377.0,220.0,310.24,1242.31,results/tripinfo_ai.xml
654,1308.0,1587.0,279.0,176.0,233.49,1158.62,results/tripinfo_ai.xml
752,1504.0,1589.0,85.0,37.0,61.38,446.73,results/tripinfo_ai.xml
628,1256.0,1590.0,334.0,211.0,276.08,1247.37,results/tripinfo_ai.xml
659,1318.0,1590.0,272.0,160.0,222.83,987.8,results/tripinfo_ai.xml
692,1384.0,1590.0,206.0,105.0,166.08,1135.11,results/tripinfo_ai.xml
688,1376.0,1592.0,216.0,113.0,171.12,874.76,results/tripinfo_ai.xml
718,1436.0,1593.0,157.0,73.0,125.58,904.39,results/tripinfo_ai.xml
715,1430.0,1594.0,164.0,60.0,128.78,1099.38,results/tripinfo_ai.xml
738,1476.0,1601.0,125.0,68.0,104.72,487.88,results/tripinfo_ai.xml
723,1446.0,1603.0,157.0,64.0,121.28,1005.72,results/tripinfo_ai.xml
618,1236.0,1607.0,371.0,336.0,359.37,258.61,results/tripinfo_ai.xml
711,1422.0,1608.0,186.0,94.0,157.53,822.23,results/tripinfo_ai.xml
778,1556.0,1612.0,56.0,10.0,30.59,518.21,results/tripinfo_ai.xml
716,1432.0,1613.0,181.0,68.0,134.54,1172.76,results/tripinfo_ai.xml
739,1478.0,1629.0,151.0,46.0,108.38,859.75,results/tripinfo_ai.xml
705,1410.0,1630.0,220.0,109.0,176.7,917.55,results/tripinfo_ai.xml
779,1558.0,1630.0,72.0,19.0,49.53,568.05,results/tripinfo_ai.xml
644,1288.0,1634.0,346.0,211.0,282.63,1369.32,results/tripinfo_ai.xml
691,1382.0,1635.0,253.0,153.0,224.84,726.18,results/tripinfo_ai.xml
732,1464.0,1636.0,172.0,99.0,147.74,607.74,results/tripinfo_ai.xml
606,1212.0,1637.0,425.0,296.0,372.41,1066.49,results/tripinfo_ai.xml
709,1418.0,1638.0,220.0,144.0,181.94,511.75,results/tripinfo_ai.xml
735,1470.0,1638.0,168.0,97.0,145.9,548.32,results/tripinfo_ai.xml
601,1202.0,1640.0,438.0,257.0,360.38,1738.39,results/tripinfo_ai.xml
541,1082.0,1641.0,559.0,378.0,506.34,1519.31,results/tripinfo_ai.xml
664,1328.0,1641.0,313.0,173.0,255.01,1313.9,results/tripinfo_ai.xml
737,1474.0,1641.0,167.0,64.0,119.53,1258.55,results/tripinfo_ai.xml
758,1516.0,1642.0,126.0,65.0,104.26,514.24,results/tripinfo_ai.xml
640,1280.0,1643.0,363.0,240.0,320.08,1036.01,results/tripinfo_ai.xml
666,1333.0,1643.0,310.0,182.0,268.88,1089.48,results/tripinfo_ai.xml
783,1566.0,1643.0,77.0,21.0,55.16,509.08,results/tripinfo_ai.xml
814,1637.0,1645.0,8.0,0.0,5.85,68.78,results/tripinfo_ai.xml
751,1502.0,1646.0,144.0,55.0,116.69,691.36,results/tripinfo_ai.xml
787,1574.0,1646.0,72.0,39.0,57.39,376.74,results/tripinfo_ai.xml
790,1580.0,1646.0,66.0,23.0,52.06,333.65,results/tripinfo_ai.xml
757,1514.0,1647.0,133.0,68.0,103.54,504.58,results/tripinfo_ai.xml
657,1314.0,1649.0,335.0,179.0,282.46,1370.51,results/tripinfo_ai.xml
721,1442.0,1650.0,208.0,87.0,155.84,1257.39,results/tripinfo_ai.xml
747,1494.0,1650.0,156.0,58.0,119.47,893.47,results/tripinfo_ai.xml
748,1496.0,1650.0,154.0,115.0,141.02,308.33,results/tripinfo_ai.xml
713,1426.0,1663.0,237.0,122.0,201.69,825.16,results/tripinfo_ai.xml
749,1498.0,1669.0,171.0,67.0,120.56,1261.35,results/tripinfo_ai.xml
722,1444.0,1675.0,231.0,99.0,156.18,1519.22,results/tripinfo_ai.xml
777,1554.0,1675.0,121.0,72.0,102.87,405.39,results/tripinfo_ai.xml
825,1650.0,1676.0,26.0,1.0,15.51,209.61,results/tripinfo_ai.xml
620,1240.0,1677.0,437.0,293.0,401.24,1093.71,results/tripinfo_ai.xml
684,1369.0,1679.0,310.0,218.0,268.17,757.09,results/tripinfo_ai.xml
801,1602.0,1679.0,77.0,20.0,51.85,713.53,results/tripinfo_ai.xml
699,1398.0,1681.0,283.0,150.0,243.31,1097.36,results/tripinfo_ai.xml
766,1532.0,1681.0,149.0,82.0,118.64,652.86,results/tripinfo_ai.xml
744,1488.0,1682.0,194.0,81.0,140.3,1170.21,results/tripinfo_ai.xml
668,1336.0,1683.0,347.0,227.0,298.44,1061.27,results/tripinfo_ai.xml
736,1472.0,1683.0,211.0,100.0,160.4,1162.75,results/tripinfo_ai.xml
807,1614.0,1683.0,69.0,29.0,56.63,302.9,results/tripinfo_ai.xml
767,1534.0,1684.0,150.0,55.0,117.81,869.03,results/tripinfo_ai.xml
792,1584.0,1684.0,100.0,29.0,71.83,714.1,results/tripinfo_ai.xml
813,1626.0,1684.0,58.0,33.0,47.68,219.19,results/tripinfo_ai.xml
804,1608.0,1686.0,78.0,38.0,61.89,416.71,results/tripinfo_ai.xml
726,1452.0,1688.0,236.0,118.0,194.58,1073.45,results/tripinfo_ai.xml
556,1112.0,1691.0,579.0,481.0,544.81,818.51,results/tripinfo_ai.xml
798,1596.0,1696.0,100.0,35.0,70.75,706.31,results/tripinfo_ai.xml
686,1372.0,1697.0,325.0,213.0,285.68,837.07,results/tripinfo_ai.xml
743,1486.0,1700.0,214.0,135.0,187.42,600.31,results/tripinfo_ai.xml
817,1634.0,1702.0,68.0,10.0,37.98,681.07,results/tripinfo_ai.xml
815,1634.0,1707.0,73.0,23.0,52.05,547.42,results/tripinfo_ai.xml
701,1402.0,1711.0,309.0,164.0,249.24,1208.28,results/tripinfo_ai.xml
785,1570.0,1719.0,149.0,79.0,108.06,500.57,results/tripinfo_ai.xml
376,755.0,1720.0,965.0,830.0,915.87,1253.58,results/tripinfo_ai.xml
830,1660.0,1728.0,68.0,34.0,56.15,289.86,results/tripinfo_ai.xml
477,954.0,1729.0,775.0,517.0,685.73,1990.56,results/tripinfo_ai.xml
731,1462.0,1731.0,269.0,130.0,229.78,1327.43,results/tripinfo_ai.xml
599,1198.0,1732.0,534.0,325.0,443.78,1792.87,results/tripinfo_ai.xml
750,1509.0,1732.0,223.0,127.0,202.46,604.27,results/tripinfo_ai.xml
805,1610.0,1733.0,123.0,35.0,87.33,966.8,results/tripinfo_ai.xml
629,1258.0,1735.0,477.0,301.0,401.39,1412.94,results/tripinfo_ai.xml
759,1518.0,1737.0,219.0,110.0,172.35,1043.02,results/tripinfo_ai.xml
465,930.0,1743.0,813.0,689.0,786.57,720.53,results/tripinfo_ai.xml
414,828.0,1752.0,924.0,769.0,875.78,1205.74,results/tripinfo_ai.xml
838,1676.0,1756.0,80.0,22.0,50.21,583.88,results/tripinfo_ai.xml
720,1440.0,1758.0,318.0,186.0,248.23,1455.83,results/tripinfo_ai.xml
782,1564.0,1764.0,200.0,110.0,162.03,752.44,results/tripinfo_ai.xml
768,1536.0,1765.0,229.0,118.0,184.66,1192.28,results/tripinfo_ai.xml
877,1754.0,1769.0,15.0,0.0,8.52,126.55,results/tripinfo_ai.xml
806,1612.0,1771.0,159.0,87.0,134.23,560.79,results/tripinfo_ai.xml
821,1642.0,1771.0,129.0,51.0,98.45,706.38,results/tripinfo_ai.xml
796,1592.0,1774.0,182.0,126.0,160.61,423.33,results/tripinfo_ai.xml
812,1624.0,1774.0,150.0,83.0,126.02,674.6,results/tripinfo_ai.xml
781,1562.0,1780.0,218.0,123.0,183.0,853.53,results/tripinfo_ai.xml
839,1678.0,1782.0,104.0,56.0,82.78,472.39,results/tripinfo_ai.xml
834,1668.0,1789.0,121.0,55.0,90.83,798.05,results/tripinfo_ai.xml
827,1654.0,1797.0,143.0,52.0,103.41,817.8,results/tripinfo_ai.xml
809,1618.0,1810.0,192.0,99.0,157.25,959.64,results/tripinfo_ai.xml
872,1744.0,1813.0,69.0,42.0,60.53,167.95,results/tripinfo_ai.xml
703,1406.0,1816.0,410.0,275.0,365.35,1133.35,results/tripinfo_ai.xml
761,1522.0,1816.0,294.0,145.0,252.62,1128.4,results/tripinfo_ai.xml
892,1784.0,1816.0,32.0,0.0,18.99,275.17,results/tripinfo_ai.xml
836,1672.0,1818.0,146.0,97.0,131.23,374.93,results/tripinfo_ai.xml
862,1724.0,1818.0,94.0,49.0,81.9,315.96,results/tripinfo_ai.xml
762,1524.0,1819.0,295.0,169.0,251.81,979.76,results/tripinfo_ai.xml
846,1692.0,1821.0,129.0,36.0,75.23,939.15,results/tripinfo_ai.xml
854,1724.0,1822.0,98.0,45.0,78.11,459.17,results/tripinfo_ai.xml
742,1484.0,1823.0,339.0,204.0,286.58,1203.74,results/tripinfo_ai.xml
770,1540.0,1825.0,285.0,144.0,223.32,1460.25,results/tripinfo_ai.xml
793,1587.0,1825.0,238.0,158.0,206.51,705.87,results/tripinfo_ai.xml
631,1262.0,1827.0,565.0,364.0,488.56,1799.04,results/tripinfo_ai.xml
810,1620.0,1829.0,209.0,101.0,167.18,932.25,results/tripinfo_ai.xml
852,1704.0,1829.0,125.0,44.0,92.77,692.43,results/tripinfo_ai.xml
882,1764.0,1829.0,65.0,35.0,58.59,187.62,results/tripinfo_ai.xml
800,1600.0,1830.0,230.0,119.0,174.9,1445.39,results/tripinfo_ai.xml
841,1682.0,1832.0,150.0,60.0,112.87,857.6,results/tripinfo_ai.xml
647,1294.0,1845.0,551.0,472.0,526.24,588.24,results/tripinfo_ai.xml
555,1110.0,1850.0,740.0,595.0,680.4,1385.82,results/tripinfo_ai.xml
837,1674.0,1853.0,179.0,104.0,153.22,707.9,results/tripinfo_ai.xml
794,1588.0,1855.0,267.0,157.0,222.33,946.1,results/tripinfo_ai.xml
780,1560.0,1856.0,296.0,181.0,251.29,1113.52,results/tripinfo_ai.xml
429,858.0,1857.0,999.0,836.0,957.08,1334.87,results/tripinfo_ai.xml
819,1638.0,1857.0,219.0,119.0,178.05,986.66,results/tripinfo_ai.xml
848,1696.0,1859.0,163.0,96.0,142.03,472.31,results/tripinfo_ai.xml
875,1750.0,1863.0,113.0,48.0,86.05,741.02,results/tripinfo_ai.xml
802,1604.0,1864.0,260.0,144.0,208.5,1034.3,results/tripinfo_ai.xml
847,1697.0,1864.0,167.0,58.0,112.5,1086.26,results/tripinfo_ai.xml
714,1428.0,1866.0,438.0,342.0,402.52,885.37,results/tripinfo_ai.xml
822,1644.0,1867.0,223.0,121.0,185.47,1006.24,results/tripinfo_ai.xml
906,1815.0,1867.0,52.0,0.0,17.55,654.51,results/tripinfo_ai.xml
876,1752.0,1868.0,116.0,53.0,94.56,538.67,results/tripinfo_ai.xml
820,1640.0,1875.0,235.0,136.0,183.22,1004.93,results/tripinfo_ai.xml
853,1706.0,1875.0,169.0,76.0,136.49,697.63,results/tripinfo_ai.xml
764,1528.0,1879.0,351.0,211.0,310.33,1015.23,results/tripinfo_ai.xml
873,1746.0,1888.0,142.0,73.0,116.13,576.86,results/tripinfo_ai.xml
925,1850.0,1889.0,39.0,0.0,17.31,512.53,results/tripinfo_ai.xml
791,1582.0,1899.0,317.0,185.0,270.12,1194.93,results/tripinfo_ai.xml
803,1606.0,1900.0,294.0,160.0,236.84,1246.0,results/tripinfo_ai.xml
856,1712.0,1904.0,192.0,102.0,157.19,763.66,results/tripinfo_ai.xml
776,1552.0,1909.0,357.0,226.0,316.46,1114.37,results/tripinfo_ai.xml
916,1832.0,1909.0,77.0,12.0,45.25,688.65,results/tripinfo_ai.xml
933,1866.0,1910.0,44.0,6.0,23.73,404.92,results/tripinfo_ai.xml
765,1539.0,1911.0,372.0,206.0,313.27,1364.95,results/tripinfo_ai.xml
831,1662.0,1912.0,250.0,152.0,218.46,783.56,results/tripinfo_ai.xml
860,1720.0,1913.0,193.0,102.0,156.68,862.29,results/tripinfo_ai.xml
811,1622.0,1914.0,292.0,183.0,242.22,1046.6,results/tripinfo_ai.xml
865,1730.0,1914.0,184.0,71.0,142.02,1092.74,results/tripinfo_ai.xml
861,1722.0,1916.0,194.0,76.0,155.86,1000.68,results/tripinfo_ai.xml
913,1826.0,1919.0,93.0,29.0,66.94,592.13,results/tripinfo_ai.xml
922,1844.0,1920.0,76.0,15.0,48.21,539.08,results/tripinfo_ai.xml
270,540.0,1923.0,1383.0,1226.0,1330.38,1090.14,results/tripinfo_ai.xml
483,966.0,1925.0,959.0,822.0,922.54,801.96,results/tripinfo_ai.xml
746,1492.0,1930.0,438.0,369.0,409.88,558.09,results/tripinfo_ai.xml
772,1544.0,1932.0,388.0,234.0,315.69,1388.89,results/tripinfo_ai.xml
883,1766.0,1933.0,167.0,73.0,129.26,848.1,results/tripinfo_ai.xml
774,1548.0,1938.0,390.0,234.0,323.43,1338.22,results/tripinfo_ai.xml
871,1742.0,1943.0,201.0,105.0,167.83,803.85,results/tripinfo_ai.xml
857,1714.0,1944.0,230.0,86.0,180.3,1162.37,results/tripinfo_ai.xml
851,1702.0,1945.0,243.0,133.0,211.42,771.81,results/tripinfo_ai.xml
907,1814.0,1946.0,132.0,34.0,85.5,1210.4,results/tripinfo_ai.xml
832,1664.0,1950.0,286.0,166.0,239.18,1178.08,results/tripinfo_ai.xml
859,1718.0,1950.0,232.0,92.0,155.59,1314.26,results/tripinfo_ai.xml
879,1758.0,1953.0,195.0,129.0,158.18,639.8,results/tripinfo_ai.xml
935,1870.0,1955.0,85.0,19.0,55.74,587.81,results/tripinfo_ai.xml
900,1800.0,1957.0,157.0,75.0,129.62,619.84,results/tripinfo_ai.xml
894,1788.0,1958.0,170.0,67.0,124.43,1292.2,results/tripinfo_ai.xml
795,1590.0,1960.0,370.0,199.0,301.21,1557.09,results/tripinfo_ai.xml
881,1762.0,1965.0,203.0,108.0,169.0,754.22,results/tripinfo_ai.xml
578,1156.0,1983.0,827.0,733.0,791.57,718.39,results/tripinfo_ai.xml
864,1728.0,1989.0,261.0,132.0,212.75,1314.22,results/tripinfo_ai.xml
895,1790.0,1989.0,199.0,103.0,164.55,867.22,results/tripinfo_ai.xml
909,1818.0,1989.0,171.0,99.0,146.1,560.69,results/tripinfo_ai.xml
769,1538.0,1990.0,452.0,348.0,411.39,826.52,results/tripinfo_ai.xml
917,1834.0,1995.0,161.0,55.0,109.48,1225.51,results/tripinfo_ai.xml
273,546.0,1996.0,1450.0,1355.0,1424.75,462.08,results/tripinfo_ai.xml
799,1598.0,1997.0,399.0,270.0,359.1,938.22,results/tripinfo_ai.xml
816,1632.0,1997.0,365.0,218.0,287.69,1262.0,results/tripinfo_ai.xml
843,1686.0,1998.0,312.0,168.0,254.39,1315.68,results/tripinfo_ai.xml
901,1802.0,1999.0,197.0,84.0,155.37,986.8,results/tripinfo_ai.xml
930,1860.0,2000.0,140.0,95.0,129.82,216.63,results/tripinfo_ai.xml
880,1760.0,2002.0,242.0,112.0,194.32,1171.65,results/tripinfo_ai.xml
896,1792.0,2003.0,211.0,121.0,173.12,803.9,results/tripinfo_ai.xml
905,1810.0,2005.0,195.0,117.0,172.01,475.32,results/tripinfo_ai.xml
973,1946.0,2005.0,59.0,40.0,51.99,210.93,results/tripinfo_ai.xml
884,1768.0,2007.0,239.0,107.0,194.68,1143.49,results/tripinfo_ai.xml
908,1816.0,2010.0,194.0,110.0,157.31,842.45,results/tripinfo_ai.xml
850,1700.0,2013.0,313.0,170.0,268.8,1264.27,results/tripinfo_ai.xml
889,1778.0,2013.0,235.0,144.0,199.68,792.09,results/tripinfo_ai.xml
932,1864.0,2013.0,149.0,92.0,128.54,439.22,results/tripinfo_ai.xml
939,1878.0,2018.0,140.0,70.0,116.31,657.54,results/tripinfo_ai.xml
754,1539.0,2019.0,480.0,301.0,406.15,1617.04,results/tripinfo_ai.xml
897,1794.0,2023.0,229.0,96.0,173.36,1218.11,results/tripinfo_ai.xml
904,1808.0,2024.0,216.0,66.0,135.34,1492.84,results/tripinfo_ai.xml
946,1892.0,2024.0,132.0,51.0,88.82,809.01,results/tripinfo_ai.xml
835,1693.0,2025.0,332.0,168.0,250.64,1444.21,results/tripinfo_ai.xml
870,1740.0,2034.0,294.0,156.0,243.48,1230.98,results/tripinfo_ai.xml
974,1948.0,2035.0,87.0,37.0,71.4,470.92,results/tripinfo_ai.xml
914,1828.0,2036.0,208.0,112.0,169.39,852.73,results/tripinfo_ai.xml
690,1380.0,2038.0,658.0,590.0,638.38,375.63,results/tripinfo_ai.xml
524,1048.0,2042.0,994.0,874.0,970.6,542.35,results/tripinfo_ai.xml
920,1840.0,2042.0,202.0,111.0,157.98,702.12,results/tripinfo_ai.xml
840,1680.0,2045.0,365.0,231.0,312.56,1218.71,results/tripinfo_ai.xml
745,1490.0,2046.0,556.0,392.0,494.54,1383.83,results/tripinfo_ai.xml
995,1990.0,2046.0,56.0,28.0,39.51,267.2,results/tripinfo_ai.xml
670,1340.0,2048.0,708.0,561.0,651.56,1566.64,results/tripinfo_ai.xml
911,1822.0,2056.0,234.0,142.0,193.94,960.85,results/tripinfo_ai.xml
980,1960.0,2078.0,118.0,14.0,54.37,1379.74,results/tripinfo_ai.xml
760,1520.0,2080.0,560.0,360.0,492.27,1583.82,results/tripinfo_ai.xml
577,1154.0,2083.0,929.0,822.0,892.92,937.85,results/tripinfo_ai.xml
1013,2026.0,2083.0,57.0,44.0,54.13,36.77,results/tripinfo_ai.xml
940,1880.0,2086.0,206.0,111.0,173.65,709.27,results/tripinfo_ai.xml
949,1898.0,2087.0,189.0,87.0,138.77,1169.44,results/tripinfo_ai.xml
937,1874.0,2090.0,216.0,106.0,182.57,857.56,results/tripinfo_ai.xml
887,1774.0,2091.0,317.0,177.0,265.78,1372.98,results/tripinfo_ai.xml
979,1958.0,2091.0,133.0,77.0,111.49,459.45,results/tripinfo_ai.xml
866,1738.0,2092.0,354.0,184.0,300.68,1364.64,results/tripinfo_ai.xml
797,1601.0,2093.0,492.0,301.0,423.86,1562.57,results/tripinfo_ai.xml
929,1858.0,2093.0,235.0,135.0,198.53,836.86,results/tripinfo_ai.xml
934,1868.0,2093.0,225.0,112.0,180.42,1072.61,results/tripinfo_ai.xml
952,1904.0,2093.0,189.0,121.0,170.0,529.03,results/tripinfo_ai.xml
698,1396.0,2095.0,699.0,483.0,627.27,1995.36,results/tripinfo_ai.xml
733,1466.0,2095.0,629.0,510.0,585.6,891.28,results/tripinfo_ai.xml
967,1934.0,2097.0,163.0,76.0,134.75,776.98,results/tripinfo_ai.xml
1016,2032.0,2102.0,70.0,35.0,57.02,331.25,results/tripinfo_ai.xml
533,1066.0,2104.0,1038.0,928.0,1015.16,522.68,results/tripinfo_ai.xml
976,1952.0,2104.0,152.0,80.0,115.82,714.87,results/tripinfo_ai.xml
888,1776.0,2108.0,332.0,167.0,261.27,1250.93,results/tripinfo_ai.xml
931,1862.0,2109.0,247.0,120.0,198.68,1245.21,results/tripinfo_ai.xml
826,1652.0,2111.0,459.0,411.0,441.74,360.85,results/tripinfo_ai.xml
965,1930.0,2111.0,181.0,102.0,152.48,728.48,results/tripinfo_ai.xml
944,1888.0,2112.0,224.0,105.0,180.79,1230.3,results/tripinfo_ai.xml
964,1929.0,2113.0,184.0,95.0,149.68,839.21,results/tripinfo_ai.xml
707,1414.0,2118.0,704.0,609.0,678.1,665.77,results/tripinfo_ai.xml
784,1568.0,2124.0,556.0,309.0,471.9,1968.52,results/tripinfo_ai.xml
808,1616.0,2126.0,510.0,442.0,491.16,444.37,results/tripinfo_ai.xml
955,1910.0,2129.0,219.0,92.0,164.26,1158.37,results/tripinfo_ai.xml
1036,2072.0,2129.0,57.0,34.0,48.57,199.61,results/tripinfo_ai.xml
1039,2078.0,2131.0,53.0,0.0,25.2,690.2,results/tripinfo_ai.xml
948,1896.0,2138.0,242.0,117.0,171.45,1332.67,results/tripinfo_ai.xml
874,1748.0,2139.0,391.0,276.0,345.44,937.63,results/tripinfo_ai.xml
1018,2036.0,2141.0,105.0,28.0,76.85,793.65,results/tripinfo_ai.xml
1003,2006.0,2145.0,139.0,84.0,116.67,429.33,results/tripinfo_ai.xml
996,1992.0,2147.0,155.0,70.0,122.66,680.8,results/tripinfo_ai.xml
891,1782.0,2149.0,367.0,257.0,326.27,931.36,results/tripinfo_ai.xml
1051,2102.0,2151.0,49.0,6.0,19.1,484.59,results/tripinfo_ai.xml
1071,2142.0,2153.0,11.0,0.0,6.21,113.98,results/tripinfo_ai.xml
991,1988.0,2170.0,182.0,97.0,155.66,700.76,results/tripinfo_ai.xml
756,1512.0,2173.0,661.0,486.0,591.19,1406.2,results/tripinfo_ai.xml
981,1962.0,2173.0,211.0,103.0,171.02,893.89,results/tripinfo_ai.xml
885,1770.0,2175.0,405.0,251.0,342.42,1467.39,results/tripinfo_ai.xml
608,1216.0,2176.0,960.0,821.0,908.53,1229.78,results/tripinfo_ai.xml
863,1726.0,2176.0,450.0,367.0,418.77,729.38,results/tripinfo_ai.xml
899,1798.0,2178.0,380.0,226.0,330.62,1241.12,results/tripinfo_ai.xml
1004,2008.0,2179.0,171.0,66.0,128.92,972.47,results/tripinfo_ai.xml
1024,2048.0,2179.0,131.0,37.0,92.18,850.68,results/tripinfo_ai.xml
959,1918.0,2180.0,262.0,181.0,230.19,765.17,results/tripinfo_ai.xml
984,1968.0,2181.0,213.0,140.0,185.1,609.25,results/tripinfo_ai.xml
994,1988.0,2181.0,193.0,141.0,173.62,493.76,results/tripinfo_ai.xml
942,1884.0,2182.0,298.0,154.0,239.35,1134.62,results/tripinfo_ai.xml
998,1996.0,2183.0,187.0,87.0,138.42,812.68,results/tripinfo_ai.xml
1079,2158.0,2185.0,27.0,2.0,18.53,187.72,results/tripinfo_ai.xml
988,1976.0,2187.0,211.0,95.0,164.18,1033.73,results/tripinfo_ai.xml
542,1085.0,2188.0,1103.0,988.0,1081.93,491.29,results/tripinfo_ai.xml
1010,2020.0,2190.0,170.0,94.0,147.01,587.82,results/tripinfo_ai.xml
1011,2022.0,2190.0,168.0,79.0,137.95,839.47,results/tripinfo_ai.xml
926,1852.0,2192.0,340.0,179.0,287.05,1405.91,results/tripinfo_ai.xml
972,1944.0,2192.0,248.0,118.0,186.12,1384.15,results/tripinfo_ai.xml
1025,2050.0,2193.0,143.0,36.0,91.52,1293.55,results/tripinfo_ai.xml
893,1794.0,2194.0,400.0,338.0,385.88,354.06,results/tripinfo_ai.xml
975,1950.0,2194.0,244.0,148.0,212.61,785.52,results/tripinfo_ai.xml
927,1854.0,2195.0,341.0,183.0,274.8,1516.7,results/tripinfo_ai.xml
1068,2136.0,2195.0,59.0,10.0,31.01,482.5,results/tripinfo_ai.xml
740,1480.0,2197.0,717.0,622.0,682.67,769.13,results/tripinfo_ai.xml
868,1736.0,2197.0,461.0,371.0,418.21,914.25,results/tripinfo_ai.xml
997,1994.0,2203.0,209.0,115.0,172.8,1059.83,results/tripinfo_ai.xml
1019,2038.0,2205.0,167.0,93.0,135.43,726.91,results/tripinfo_ai.xml
1059,2118.0,2207.0,89.0,22.0,50.34,848.66,results/tripinfo_ai.xml
667,1334.0,2209.0,875.0,646.0,781.39,2316.18,results/tripinfo_ai.xml
890,1787.0,2213.0,426.0,262.0,379.23,1247.78,results/tripinfo_ai.xml
